w_u1,w_u2,w_u3,w_u4,w_u5,w_u6,w_l1,w_l2,w_l3,w_l4,w_l5,w_l6
0.2041702452538188,0.20718447938506027,0.24128130385530577,0.16341425011243413,0.21294288785284987,0.18827598238824647,-0.17008358989639544,-0.08959882116749528,-0.10693987185889105,-0.0732647893217769,-0.0862203933186607,-0.08243386077591681
0.17947238847237454,0.23008273285301278,0.2115923577095747,0.1867382647007882,0.20654644997671157,0.20529169928082078,-0.1735595204275522,-0.10102663230873264,-0.09839069826575485,-0.09242667460573689,-0.07000599180891652,-0.07677699782698438
0.18821501664456128,0.20834188844989282,0.21364540353793823,0.2008157099861987,0.24258631738771286,0.19805364098318057,-0.15389035246336147,-0.11553430667440003,-0.11419143886853429,-0.07641834686518523,-0.06809266821806849,-0.0803457711855998
0.2091718961906856,0.17738337881476549,0.21908761049535003,0.16835229435917998,0.2304250772191187,0.2226107745621989,-0.15180803663015907,-0.08840358940455177,-0.10019223509834214,-0.07507795376886285,-0.07438431398588544,-0.06864323348572307
0.2202026011668037,0.2018814472388737,0.2295019190617986,0.15906406322718092,0.2132470984705002,0.1942710398690914,-0.13489525229796515,-0.11467644525857458,-0.10632917543645606,-0.07399918649319778,-0.06890330611250856,-0.0697014300923102
0.1998328665929406,0.18575959080244908,0.24989500876225682,0.16991280487074864,0.19656612775486473,0.19912660565888227,-0.16458941863894364,-0.09645052796745202,-0.08862878118905157,-0.0724895334156806,-0.06470189247209983,-0.08093956685875596
0.17396959767915085,0.20086361930542626,0.19329706862290616,0.15638183698028701,0.19591377635977175,0.2275228544122886,-0.1744547279453683,-0.10284706856490033,-0.09246811543432747,-0.09084525218698332,-0.08328258020344713,-0.06835027881319554
0.2066083525867635,0.19727661378416542,0.20091637343638247,0.16770340041627166,0.2247576363609254,0.18112704029269658,-0.1317619906484116,-0.11329703499070015,-0.1058761372108354,-0.07368215738390735,-0.08241705926352051,-0.06352797283479356
0.18149470601576495,0.17867456684412558,0.25866852544925534,0.1885941343140341,0.18540389674113594,0.17713842777473812,-0.14436398169687562,-0.10985613705184562,-0.09058002696694523,-0.08057638538559783,-0.07366688324409816,-0.08298550617338922
0.21097397763943762,0.22349696671000627,0.25104732306877203,0.20314354617722516,0.22362428593859718,0.2247514976118092,-0.15851786544950505,-0.11274808243083262,-0.10894505008948602,-0.08877158335440427,-0.08550316720847753,-0.06686312925597016
0.18395627121940086,0.20605801999643933,0.2161196991025289,0.19068000634440166,0.23180679664995543,0.1963332965546625,-0.13727334138653627,-0.1083538320788901,-0.1009855962218484,-0.07945594333203759,-0.06993643850764174,-0.06442991861824444
0.1910484313307685,0.19331685894048994,0.23428894078156692,0.17707480547833318,0.20020588632593686,0.23244334284293977,-0.1404770439735412,-0.11216798858075777,-0.09713857502033425,-0.09354440980139912,-0.08637104546311213,-0.06721507729976131
0.18937139241226353,0.18408903881031424,0.23871281069371222,0.16519749738893905,0.20270058506951705,0.23193101462492952,-0.15031013275579017,-0.09569722906755465,-0.08766077694637567,-0.08961673934506828,-0.07274161157245747,-0.06751498142003623
0.19751741872866924,0.2311648869144524,0.20610469135969792,0.1658135901293427,0.20797896748168523,0.23393127631224858,-0.17538954496830894,-0.10935073839349277,-0.1039906833288339,-0.0951523425693693,-0.07562220917426352,-0.07580504529082026
0.17887574428630235,0.1871718385440099,0.2034417328934959,0.20124888308954014,0.21872329138985902,0.17501397033046473,-0.17191299069650734,-0.0932612778081606,-0.10129227744349005,-0.08632329480488433,-0.07699247256303478,-0.07182393349388541
0.17748119825141426,0.21513355862977043,0.2042436142850946,0.18420787021120316,0.20930146989948142,0.20662370849417377,-0.1499244831718019,-0.11405489615515853,-0.0965603089956411,-0.09168201664564356,-0.07314932551858282,-0.07332685415920916
0.16398288004702305,0.18449448461294893,0.24720699344728084,0.19742775082820413,0.24115553309085988,0.19977165327402915,-0.1338445703312373,-0.08935078614838907,-0.11306642503695653,-0.08125747563765313,-0.0666900201817199,-0.07936071678406291
0.18268917192863524,0.19621653445089907,0.2098387324891855,0.1535994554288396,0.23568776548536072,0.1925216859409325,-0.13419837853401875,-0.11619023018486384,-0.10736588010275899,-0.08210351958435001,-0.08296894333731379,-0.07982913811477374
0.19233340057559306,0.22236103472529167,0.19551011173483193,0.1546481551190518,0.23254012822196074,0.20583815483955253,-0.1574708315705509,-0.09992713229914624,-0.09034704889499459,-0.09454586805030035,-0.08077357395025517,-0.07722308344696051
0.17593641837423582,0.22609850050396246,0.22333202991381607,0.1931350325378884,0.19920819138506246,0.2266354606444103,-0.1361438247878479,-0.11513837974962261,-0.10953754486258165,-0.07820812273780803,-0.08425551026545104,-0.06203464657605731
0.18019412875905208,0.2273162251793782,0.20765676681140233,0.16191224482450112,0.2332281800174301,0.21592766241705572,-0.14694460134753923,-0.10349586389468879,-0.1109569930448502,-0.07756760178387723,-0.07464024715566112,-0.08178679083952828
0.21863281428926057,0.22875710556852283,0.19830495183405836,0.16910911276993404,0.22905931906305668,0.21095214585086922,-0.1494362958763859,-0.10530228256230106,-0.1023426496517393,-0.09263347718759181,-0.07823859812845012,-0.07836047583245953
0.20226759624933627,0.1897646866329022,0.202409543600425,0.18024462090591883,0.23668414334022414,0.22623162227239527,-0.15367149409868625,-0.09036120963051128,-0.11202199399471645,-0.07594191954728846,-0.0801974203879937,-0.07260912185227913
0.17001315292311983,0.22479747655458857,0.19971920524186443,0.18213091786562938,0.22190397203407206,0.1804806282565391,-0.14579361292386464,-0.10404618379711668,-0.09480529703154054,-0.07288781223105596,-0.07554584670304725,-0.0639469668229398
0.18489593160295242,0.21028879521579502,0.21430312666580054,0.1762316728096971,0.2032095644544338,0.18815866957084446,-0.16509362124237092,-0.09853284798218116,-0.09553570032757064,-0.07468872724529602,-0.08085895442254161,-0.07652714812590505
0.17669408654028235,0.2176999205147173,0.23019140101477317,0.18158768359834496,0.18644449842746377,0.21251245496850854,-0.14216631844203095,-0.11095831217158435,-0.11054753190637497,-0.07728897527920203,-0.07122131626343009,-0.07060086799365811
0.20819474721388773,0.22957599866045164,0.21271098098117014,0.16044028583294875,0.22751189919955211,0.21990044198548186,-0.16970613361084233,-0.11412378584826134,-0.1111670910097041,-0.0834005545554631,-0.07301308665614903,-0.0815640872412846
0.18992519417510914,0.19024183461529126,0.24029897728980873,0.15535668411184025,0.21537977670785358,0.19177897327725277,-0.16164741613238878,-0.0879824990168552,-0.08970076539398376,-0.07427552422913822,-0.08456370075174298,-0.061532776154271294
